tradeExecTime,volumeMW,price,name,dlvryStart,dlvryEnd
2023-12-23 16:30:39+00:00,5.1,58.22,2H231223-5B,2023-12-23T17:00:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:30:39+00:00,5.1,58.22,2H231223-5B,2023-12-23T17:00:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:30:39+00:00,2.5,58.22,2H231223-5B,2023-12-23T17:00:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:30:39+00:00,8.9,58.1,2H231223-5B,2023-12-23T17:00:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:30:42+00:00,0.5,61.3,HH231223-37,2023-12-23T18:00:00+00:00,2023-12-23T18:30:00+00:00
2023-12-23 16:30:42+00:00,1.5,60.0,HH231223-35,2023-12-23T17:00:00+00:00,2023-12-23T17:30:00+00:00
2023-12-23 16:30:42+00:00,5.0,60.0,HH231223-35,2023-12-23T17:00:00+00:00,2023-12-23T17:30:00+00:00
2023-12-23 16:30:42+00:00,5.0,60.0,HH231223-35,2023-12-23T17:00:00+00:00,2023-12-23T17:30:00+00:00
2023-12-23 16:30:42+00:00,5.0,60.0,HH231223-35,2023-12-23T17:00:00+00:00,2023-12-23T17:30:00+00:00
2023-12-23 16:30:42+00:00,1.0,59.27,HH231223-35,2023-12-23T17:00:00+00:00,2023-12-23T17:30:00+00:00
2023-12-23 16:30:42+00:00,5.5,59.26,HH231223-35,2023-12-23T17:00:00+00:00,2023-12-23T17:30:00+00:00
2023-12-23 16:30:42+00:00,1.0,61.3,HH231223-37,2023-12-23T18:00:00+00:00,2023-12-23T18:30:00+00:00
2023-12-23 16:30:42+00:00,5.0,59.27,HH231223-35,2023-12-23T17:00:00+00:00,2023-12-23T17:30:00+00:00
2023-12-23 16:30:42+00:00,0.5,59.22,HH231223-35,2023-12-23T17:00:00+00:00,2023-12-23T17:30:00+00:00
2023-12-23 16:30:42+00:00,1.5,59.11,HH231223-35,2023-12-23T17:00:00+00:00,2023-12-23T17:30:00+00:00
2023-12-23 16:30:45+00:00,1.0,58.0,2H231223-5B,2023-12-23T17:00:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:30:45+00:00,5.1,58.1,2H231223-5B,2023-12-23T17:00:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:30:45+00:00,1.0,57.4,2H231223-5B,2023-12-23T17:00:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:30:50+00:00,5.0,55.14,2H231223-5B,2023-12-23T17:00:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:30:50+00:00,1.2,57.41,HH231223-36,2023-12-23T17:30:00+00:00,2023-12-23T18:00:00+00:00
2023-12-23 16:30:50+00:00,0.8,59.7,HH231223-37,2023-12-23T18:00:00+00:00,2023-12-23T18:30:00+00:00
2023-12-23 16:30:50+00:00,0.2,51.38,HH231223-35,2023-12-23T17:00:00+00:00,2023-12-23T17:30:00+00:00
2023-12-23 16:30:50+00:00,1.2,55.14,2H231223-5B,2023-12-23T17:00:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:30:50+00:00,1.2,59.7,HH231223-37,2023-12-23T18:00:00+00:00,2023-12-23T18:30:00+00:00
2023-12-23 16:30:50+00:00,1.0,52.0,HH231223-35,2023-12-23T17:00:00+00:00,2023-12-23T17:30:00+00:00
2023-12-23 16:30:50+00:00,1.0,53.97,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:30:50+00:00,1.0,52.0,HH231223-35,2023-12-23T17:00:00+00:00,2023-12-23T17:30:00+00:00
2023-12-23 16:30:50+00:00,1.0,59.7,HH231223-37,2023-12-23T18:00:00+00:00,2023-12-23T18:30:00+00:00
2023-12-23 16:30:50+00:00,3.8,53.97,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:30:50+00:00,1.2,55.48,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:30:50+00:00,2.0,59.7,HH231223-37,2023-12-23T18:00:00+00:00,2023-12-23T18:30:00+00:00
2023-12-23 16:30:50+00:00,1.0,59.91,HH231223-37,2023-12-23T18:00:00+00:00,2023-12-23T18:30:00+00:00
2023-12-23 16:30:50+00:00,0.2,60.0,HH231223-37,2023-12-23T18:00:00+00:00,2023-12-23T18:30:00+00:00
2023-12-23 16:30:50+00:00,1.8,60.01,HH231223-37,2023-12-23T18:00:00+00:00,2023-12-23T18:30:00+00:00
2023-12-23 16:30:50+00:00,5.0,58.03,HH231223-36,2023-12-23T17:30:00+00:00,2023-12-23T18:00:00+00:00
2023-12-23 16:30:50+00:00,5.0,52.0,HH231223-35,2023-12-23T17:00:00+00:00,2023-12-23T17:30:00+00:00
2023-12-23 16:30:50+00:00,1.0,55.14,2H231223-5B,2023-12-23T17:00:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:30:50+00:00,1.0,57.67,HH231223-36,2023-12-23T17:30:00+00:00,2023-12-23T18:00:00+00:00
2023-12-23 16:30:52+00:00,1.0,55.14,2H231223-5B,2023-12-23T17:00:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:31:05+00:00,5.0,52.0,2H231223-5B,2023-12-23T17:00:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:31:06+00:00,1.8,55.14,2H231223-5B,2023-12-23T17:00:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:31:06+00:00,1.0,51.0,HH231223-35,2023-12-23T17:00:00+00:00,2023-12-23T17:30:00+00:00
2023-12-23 16:31:08+00:00,5.0,55.14,2H231223-5B,2023-12-23T17:00:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:31:09+00:00,0.1,59.98,HH231223-37,2023-12-23T18:00:00+00:00,2023-12-23T18:30:00+00:00
2023-12-23 16:31:09+00:00,4.0,59.98,HH231223-37,2023-12-23T18:00:00+00:00,2023-12-23T18:30:00+00:00
2023-12-23 16:31:09+00:00,1.0,59.0,HH231223-37,2023-12-23T18:00:00+00:00,2023-12-23T18:30:00+00:00
2023-12-23 16:31:09+00:00,0.5,59.62,HH231223-37,2023-12-23T18:00:00+00:00,2023-12-23T18:30:00+00:00
2023-12-23 16:31:11+00:00,0.6,53.68,HH231223-35,2023-12-23T17:00:00+00:00,2023-12-23T17:30:00+00:00
2023-12-23 16:31:11+00:00,2.8,54.33,HH231223-35,2023-12-23T17:00:00+00:00,2023-12-23T17:30:00+00:00
2023-12-23 16:31:17+00:00,1.3,50.86,HH231223-35,2023-12-23T17:00:00+00:00,2023-12-23T17:30:00+00:00
2023-12-23 16:31:18+00:00,0.6,54.32,HH231223-35,2023-12-23T17:00:00+00:00,2023-12-23T17:30:00+00:00
2023-12-23 16:31:18+00:00,4.9,55.05,HH231223-35,2023-12-23T17:00:00+00:00,2023-12-23T17:30:00+00:00
2023-12-23 16:31:30+00:00,1.2,51.8,HH231223-35,2023-12-23T17:00:00+00:00,2023-12-23T17:30:00+00:00
2023-12-23 16:31:31+00:00,2.2,51.8,HH231223-35,2023-12-23T17:00:00+00:00,2023-12-23T17:30:00+00:00
2023-12-23 16:31:31+00:00,1.6,51.8,HH231223-35,2023-12-23T17:00:00+00:00,2023-12-23T17:30:00+00:00
2023-12-23 16:31:55+00:00,5.0,50.22,HH231223-35,2023-12-23T17:00:00+00:00,2023-12-23T17:30:00+00:00
2023-12-23 16:31:55+00:00,3.0,50.22,HH231223-35,2023-12-23T17:00:00+00:00,2023-12-23T17:30:00+00:00
2023-12-23 16:31:57+00:00,1.9,49.45,HH231223-35,2023-12-23T17:00:00+00:00,2023-12-23T17:30:00+00:00
2023-12-23 16:31:57+00:00,0.1,49.46,HH231223-35,2023-12-23T17:00:00+00:00,2023-12-23T17:30:00+00:00
2023-12-23 16:32:01+00:00,1.0,51.01,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:32:01+00:00,5.0,51.0,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:32:02+00:00,1.1,51.0,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:32:02+00:00,5.0,51.0,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:32:02+00:00,5.0,51.0,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:32:02+00:00,5.0,51.0,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:32:02+00:00,1.1,51.0,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:32:03+00:00,5.0,51.0,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:32:03+00:00,1.8,51.0,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:32:03+00:00,0.5,54.0,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:32:23+00:00,2.0,44.44,HH231223-35,2023-12-23T17:00:00+00:00,2023-12-23T17:30:00+00:00
2023-12-23 16:32:23+00:00,3.0,44.44,HH231223-35,2023-12-23T17:00:00+00:00,2023-12-23T17:30:00+00:00
2023-12-23 16:32:23+00:00,5.0,44.44,HH231223-35,2023-12-23T17:00:00+00:00,2023-12-23T17:30:00+00:00
2023-12-23 16:32:25+00:00,1.9,57.11,HH231223-37,2023-12-23T18:00:00+00:00,2023-12-23T18:30:00+00:00
2023-12-23 16:32:25+00:00,3.1,57.11,HH231223-37,2023-12-23T18:00:00+00:00,2023-12-23T18:30:00+00:00
2023-12-23 16:32:25+00:00,3.9,57.11,HH231223-37,2023-12-23T18:00:00+00:00,2023-12-23T18:30:00+00:00
2023-12-23 16:32:25+00:00,1.1,57.1,HH231223-37,2023-12-23T18:00:00+00:00,2023-12-23T18:30:00+00:00
2023-12-23 16:32:25+00:00,3.3,57.1,HH231223-37,2023-12-23T18:00:00+00:00,2023-12-23T18:30:00+00:00
2023-12-23 16:32:26+00:00,0.8,57.1,HH231223-37,2023-12-23T18:00:00+00:00,2023-12-23T18:30:00+00:00
2023-12-23 16:32:31+00:00,0.8,56.52,HH231223-37,2023-12-23T18:00:00+00:00,2023-12-23T18:30:00+00:00
2023-12-23 16:32:31+00:00,0.9,56.5,HH231223-37,2023-12-23T18:00:00+00:00,2023-12-23T18:30:00+00:00
2023-12-23 16:32:31+00:00,1.9,56.53,HH231223-37,2023-12-23T18:00:00+00:00,2023-12-23T18:30:00+00:00
2023-12-23 16:32:31+00:00,2.3,56.5,HH231223-37,2023-12-23T18:00:00+00:00,2023-12-23T18:30:00+00:00
2023-12-23 16:32:41+00:00,1.8,56.5,HH231223-37,2023-12-23T18:00:00+00:00,2023-12-23T18:30:00+00:00
2023-12-23 16:32:42+00:00,0.5,49.93,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:32:42+00:00,0.3,49.93,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:32:42+00:00,2.7,49.93,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:32:42+00:00,5.0,49.93,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:32:42+00:00,2.3,49.93,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:32:42+00:00,2.7,49.93,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:32:42+00:00,5.0,49.93,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:32:42+00:00,2.3,49.93,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:32:42+00:00,2.7,49.93,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:32:42+00:00,5.0,49.93,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:32:42+00:00,0.1,49.93,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:32:42+00:00,2.0,49.93,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:32:42+00:00,3.0,49.93,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:32:42+00:00,5.0,49.93,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:32:42+00:00,2.0,49.94,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:32:42+00:00,0.8,49.94,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:32:42+00:00,2.1,49.94,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:32:42+00:00,2.0,50.58,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:32:42+00:00,4.0,51.0,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:32:42+00:00,1.1,51.01,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:32:42+00:00,5.5,48.27,HH231223-35,2023-12-23T17:00:00+00:00,2023-12-23T17:30:00+00:00
2023-12-23 16:32:42+00:00,3.2,56.5,HH231223-37,2023-12-23T18:00:00+00:00,2023-12-23T18:30:00+00:00
2023-12-23 16:32:42+00:00,0.2,49.93,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:32:43+00:00,6.9,49.93,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:32:43+00:00,1.8,56.5,HH231223-37,2023-12-23T18:00:00+00:00,2023-12-23T18:30:00+00:00
2023-12-23 16:32:43+00:00,5.0,56.5,HH231223-37,2023-12-23T18:00:00+00:00,2023-12-23T18:30:00+00:00
2023-12-23 16:32:44+00:00,5.0,56.5,HH231223-37,2023-12-23T18:00:00+00:00,2023-12-23T18:30:00+00:00
2023-12-23 16:32:45+00:00,0.2,56.5,HH231223-37,2023-12-23T18:00:00+00:00,2023-12-23T18:30:00+00:00
2023-12-23 16:32:47+00:00,2.0,49.93,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:32:47+00:00,4.8,56.5,HH231223-37,2023-12-23T18:00:00+00:00,2023-12-23T18:30:00+00:00
2023-12-23 16:32:48+00:00,0.2,46.57,HH231223-35,2023-12-23T17:00:00+00:00,2023-12-23T17:30:00+00:00
2023-12-23 16:32:51+00:00,1.0,52.9,HH231223-39,2023-12-23T19:00:00+00:00,2023-12-23T19:30:00+00:00
2023-12-23 16:32:56+00:00,2.0,54.29,HH231223-39,2023-12-23T19:00:00+00:00,2023-12-23T19:30:00+00:00
2023-12-23 16:32:57+00:00,2.0,54.3,HH231223-39,2023-12-23T19:00:00+00:00,2023-12-23T19:30:00+00:00
2023-12-23 16:33:10+00:00,11.0,45.61,HH231223-35,2023-12-23T17:00:00+00:00,2023-12-23T17:30:00+00:00
2023-12-23 16:33:10+00:00,0.2,45.61,HH231223-35,2023-12-23T17:00:00+00:00,2023-12-23T17:30:00+00:00
2023-12-23 16:33:16+00:00,0.3,56.72,HH231223-37,2023-12-23T18:00:00+00:00,2023-12-23T18:30:00+00:00
2023-12-23 16:33:16+00:00,0.5,56.72,HH231223-37,2023-12-23T18:00:00+00:00,2023-12-23T18:30:00+00:00
2023-12-23 16:33:19+00:00,0.1,45.61,HH231223-35,2023-12-23T17:00:00+00:00,2023-12-23T17:30:00+00:00
2023-12-23 16:33:24+00:00,5.0,51.0,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:33:25+00:00,5.0,51.01,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:33:26+00:00,4.0,51.0,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:33:26+00:00,2.0,51.01,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:33:26+00:00,2.8,49.35,HH231223-39,2023-12-23T19:00:00+00:00,2023-12-23T19:30:00+00:00
2023-12-23 16:33:26+00:00,0.1,50.8,HH231223-39,2023-12-23T19:00:00+00:00,2023-12-23T19:30:00+00:00
2023-12-23 16:33:26+00:00,1.0,50.62,HH231223-39,2023-12-23T19:00:00+00:00,2023-12-23T19:30:00+00:00
2023-12-23 16:33:26+00:00,1.4,50.87,HH231223-39,2023-12-23T19:00:00+00:00,2023-12-23T19:30:00+00:00
2023-12-23 16:33:26+00:00,7.3,50.61,HH231223-39,2023-12-23T19:00:00+00:00,2023-12-23T19:30:00+00:00
2023-12-23 16:33:37+00:00,1.0,51.0,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:33:37+00:00,5.0,51.0,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:33:37+00:00,4.0,51.0,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:33:37+00:00,1.0,51.0,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:33:37+00:00,1.1,51.0,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:33:37+00:00,1.1,51.0,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:33:42+00:00,2.0,52.15,HH231223-36,2023-12-23T17:30:00+00:00,2023-12-23T18:00:00+00:00
2023-12-23 16:33:42+00:00,1.0,52.1,HH231223-36,2023-12-23T17:30:00+00:00,2023-12-23T18:00:00+00:00
2023-12-23 16:33:42+00:00,5.0,51.12,2H231223-5B,2023-12-23T17:00:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:33:42+00:00,0.2,51.0,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:33:42+00:00,5.0,58.85,HH231223-37,2023-12-23T18:00:00+00:00,2023-12-23T18:30:00+00:00
2023-12-23 16:33:42+00:00,5.0,50.79,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:33:42+00:00,5.0,41.7,HH231223-35,2023-12-23T17:00:00+00:00,2023-12-23T17:30:00+00:00
2023-12-23 16:33:42+00:00,1.0,50.79,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:33:42+00:00,5.0,52.46,HH231223-36,2023-12-23T17:30:00+00:00,2023-12-23T18:00:00+00:00
2023-12-23 16:33:56+00:00,1.0,48.14,HH231223-39,2023-12-23T19:00:00+00:00,2023-12-23T19:30:00+00:00
2023-12-23 16:33:56+00:00,1.0,48.14,HH231223-39,2023-12-23T19:00:00+00:00,2023-12-23T19:30:00+00:00
2023-12-23 16:33:56+00:00,5.1,48.13,HH231223-39,2023-12-23T19:00:00+00:00,2023-12-23T19:30:00+00:00
2023-12-23 16:33:56+00:00,1.0,48.12,HH231223-39,2023-12-23T19:00:00+00:00,2023-12-23T19:30:00+00:00
2023-12-23 16:33:57+00:00,0.7,51.0,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:33:57+00:00,3.3,51.0,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:33:57+00:00,3.3,48.21,HH231223-36,2023-12-23T17:30:00+00:00,2023-12-23T18:00:00+00:00
2023-12-23 16:33:57+00:00,3.3,58.85,HH231223-37,2023-12-23T18:00:00+00:00,2023-12-23T18:30:00+00:00
2023-12-23 16:33:57+00:00,3.3,51.12,2H231223-5B,2023-12-23T17:00:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:33:57+00:00,0.5,48.21,HH231223-36,2023-12-23T17:30:00+00:00,2023-12-23T18:00:00+00:00
2023-12-23 16:33:57+00:00,0.6,48.21,HH231223-36,2023-12-23T17:30:00+00:00,2023-12-23T18:00:00+00:00
2023-12-23 16:33:57+00:00,0.6,48.45,HH231223-36,2023-12-23T17:30:00+00:00,2023-12-23T18:00:00+00:00
2023-12-23 16:33:57+00:00,3.3,41.7,HH231223-35,2023-12-23T17:00:00+00:00,2023-12-23T17:30:00+00:00
2023-12-23 16:33:59+00:00,5.0,54.59,HH231223-37,2023-12-23T18:00:00+00:00,2023-12-23T18:30:00+00:00
2023-12-23 16:34:23+00:00,5.0,58.84,HH231223-37,2023-12-23T18:00:00+00:00,2023-12-23T18:30:00+00:00
2023-12-23 16:34:23+00:00,4.6,38.07,HH231223-35,2023-12-23T17:00:00+00:00,2023-12-23T17:30:00+00:00
2023-12-23 16:34:23+00:00,3.9,51.0,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:34:23+00:00,2.6,51.0,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:34:23+00:00,1.5,58.84,HH231223-37,2023-12-23T18:00:00+00:00,2023-12-23T18:30:00+00:00
2023-12-23 16:34:23+00:00,0.1,55.1,HH231223-36,2023-12-23T17:30:00+00:00,2023-12-23T18:00:00+00:00
2023-12-23 16:34:23+00:00,6.5,51.12,2H231223-5B,2023-12-23T17:00:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:34:23+00:00,5.0,52.56,HH231223-36,2023-12-23T17:30:00+00:00,2023-12-23T18:00:00+00:00
2023-12-23 16:34:23+00:00,6.5,38.07,HH231223-35,2023-12-23T17:00:00+00:00,2023-12-23T17:30:00+00:00
2023-12-23 16:34:23+00:00,0.4,38.07,HH231223-35,2023-12-23T17:00:00+00:00,2023-12-23T17:30:00+00:00
2023-12-23 16:34:23+00:00,0.4,38.41,HH231223-35,2023-12-23T17:00:00+00:00,2023-12-23T17:30:00+00:00
2023-12-23 16:34:23+00:00,0.3,38.61,HH231223-35,2023-12-23T17:00:00+00:00,2023-12-23T17:30:00+00:00
2023-12-23 16:34:23+00:00,7.8,39.41,HH231223-35,2023-12-23T17:00:00+00:00,2023-12-23T17:30:00+00:00
2023-12-23 16:34:23+00:00,1.4,52.56,HH231223-36,2023-12-23T17:30:00+00:00,2023-12-23T18:00:00+00:00
2023-12-23 16:34:25+00:00,10.2,51.12,2H231223-5B,2023-12-23T17:00:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:34:27+00:00,0.3,39.42,HH231223-35,2023-12-23T17:00:00+00:00,2023-12-23T17:30:00+00:00
2023-12-23 16:34:35+00:00,10.0,51.12,2H231223-5B,2023-12-23T17:00:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:34:43+00:00,5.0,51.12,2H231223-5B,2023-12-23T17:00:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:34:44+00:00,10.0,51.12,2H231223-5B,2023-12-23T17:00:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:34:44+00:00,10.0,51.11,2H231223-5B,2023-12-23T17:00:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:34:49+00:00,5.0,49.0,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:34:50+00:00,5.0,48.99,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:34:50+00:00,5.0,48.99,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:34:50+00:00,1.9,48.99,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:34:50+00:00,3.1,49.0,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:34:51+00:00,1.0,48.99,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:34:51+00:00,4.0,48.99,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:34:51+00:00,1.4,48.99,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:34:51+00:00,3.6,49.0,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:34:51+00:00,5.0,49.0,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:34:51+00:00,5.0,49.0,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:34:52+00:00,5.2,48.19,HH231223-36,2023-12-23T17:30:00+00:00,2023-12-23T18:00:00+00:00
2023-12-23 16:34:52+00:00,10.0,48.19,HH231223-36,2023-12-23T17:30:00+00:00,2023-12-23T18:00:00+00:00
2023-12-23 16:34:52+00:00,2.9,48.19,HH231223-36,2023-12-23T17:30:00+00:00,2023-12-23T18:00:00+00:00
2023-12-23 16:34:52+00:00,0.2,48.19,HH231223-36,2023-12-23T17:30:00+00:00,2023-12-23T18:00:00+00:00
2023-12-23 16:34:52+00:00,10.0,48.19,HH231223-36,2023-12-23T17:30:00+00:00,2023-12-23T18:00:00+00:00
2023-12-23 16:34:52+00:00,0.2,48.19,HH231223-36,2023-12-23T17:30:00+00:00,2023-12-23T18:00:00+00:00
2023-12-23 16:34:52+00:00,0.2,48.19,HH231223-36,2023-12-23T17:30:00+00:00,2023-12-23T18:00:00+00:00
2023-12-23 16:34:52+00:00,0.2,48.19,HH231223-36,2023-12-23T17:30:00+00:00,2023-12-23T18:00:00+00:00
2023-12-23 16:34:52+00:00,10.0,48.19,HH231223-36,2023-12-23T17:30:00+00:00,2023-12-23T18:00:00+00:00
2023-12-23 16:34:52+00:00,0.7,48.21,HH231223-36,2023-12-23T17:30:00+00:00,2023-12-23T18:00:00+00:00
2023-12-23 16:34:52+00:00,0.4,48.19,HH231223-36,2023-12-23T17:30:00+00:00,2023-12-23T18:00:00+00:00
2023-12-23 16:34:54+00:00,1.5,55.16,HH231223-36,2023-12-23T17:30:00+00:00,2023-12-23T18:00:00+00:00
2023-12-23 16:34:54+00:00,1.5,58.84,HH231223-37,2023-12-23T18:00:00+00:00,2023-12-23T18:30:00+00:00
2023-12-23 16:34:54+00:00,1.5,49.0,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:34:54+00:00,3.5,51.11,2H231223-5B,2023-12-23T17:00:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:34:54+00:00,3.5,39.88,HH231223-35,2023-12-23T17:00:00+00:00,2023-12-23T17:30:00+00:00
2023-12-23 16:34:54+00:00,1.5,38.98,HH231223-35,2023-12-23T17:00:00+00:00,2023-12-23T17:30:00+00:00
2023-12-23 16:34:54+00:00,3.5,49.0,HH231223-38,2023-12-23T18:30:00+00:00,2023-12-23T19:00:00+00:00
2023-12-23 16:34:54+00:00,3.5,58.84,HH231223-37,2023-12-23T18:00:00+00:00,2023-12-23T18:30:00+00:00
2023-12-23 16:34:54+00:00,3.7,58.84,HH231223-37,2023-12-23T18:00:00+00:00,2023-12-23T18:30:00+00:00
