start_time,price,settlement_period,delivery_date,volume
2023-09-30 12:00:00+01:00,73.0,25,2023-09-30,491.85
2023-09-30 12:30:00+01:00,64.0,26,2023-09-30,537.65
2023-09-30 13:00:00+01:00,72.3,27,2023-09-30,436.5
2023-09-30 13:30:00+01:00,63.7,28,2023-09-30,453.15
2023-09-30 14:00:00+01:00,73.6,29,2023-09-30,494.45
2023-09-30 14:30:00+01:00,66.8,30,2023-09-30,523.85
2023-09-30 15:00:00+01:00,80.4,31,2023-09-30,522.15
2023-09-30 15:30:00+01:00,76.0,32,2023-09-30,499.55
2023-09-30 16:00:00+01:00,80.0,33,2023-09-30,470.55
2023-09-30 16:30:00+01:00,89.2,34,2023-09-30,500.75
2023-09-30 17:00:00+01:00,95.8,35,2023-09-30,481.7
2023-09-30 17:30:00+01:00,101.2,36,2023-09-30,561.85
2023-09-30 18:00:00+01:00,114.2,37,2023-09-30,454.7
2023-09-30 18:30:00+01:00,103.1,38,2023-09-30,473.3
2023-09-30 19:00:00+01:00,112.0,39,2023-09-30,505.85
2023-09-30 19:30:00+01:00,99.2,40,2023-09-30,385.75
2023-09-30 20:00:00+01:00,95.7,41,2023-09-30,426.5
2023-09-30 20:30:00+01:00,77.0,42,2023-09-30,335.85
2023-09-30 21:00:00+01:00,88.0,43,2023-09-30,558.05
2023-09-30 21:30:00+01:00,88.8,44,2023-09-30,336.15
2023-09-30 22:00:00+01:00,98.6,45,2023-09-30,431.6
2023-09-30 22:30:00+01:00,80.5,46,2023-09-30,396.35
2023-09-30 23:00:00+01:00,88.8,47,2023-10-01,548.25
2023-09-30 23:30:00+01:00,83.0,48,2023-10-01,350.25
2023-10-01 00:00:00+01:00,83.8,1,2023-10-01,370.8
2023-10-01 00:30:00+01:00,81.0,2,2023-10-01,370.95
2023-10-01 01:00:00+01:00,74.0,3,2023-10-01,350.95
2023-10-01 01:30:00+01:00,68.8,4,2023-10-01,328.25
2023-10-01 02:00:00+01:00,50.0,5,2023-10-01,313.8
2023-10-01 02:30:00+01:00,48.0,6,2023-10-01,318.2
2023-10-01 03:00:00+01:00,54.0,7,2023-10-01,394.45
2023-10-01 03:30:00+01:00,48.8,8,2023-10-01,294.7
2023-10-01 04:00:00+01:00,53.2,9,2023-10-01,362.85
2023-10-01 04:30:00+01:00,51.2,10,2023-10-01,311.3
2023-10-01 05:00:00+01:00,62.0,11,2023-10-01,423.85
2023-10-01 05:30:00+01:00,60.0,12,2023-10-01,435.15
2023-10-01 06:00:00+01:00,68.6,13,2023-10-01,390.4
2023-10-01 06:30:00+01:00,70.4,14,2023-10-01,608.85
2023-10-01 07:00:00+01:00,50.0,15,2023-10-01,249.7
2023-10-01 07:30:00+01:00,76.0,16,2023-10-01,301.25
2023-10-01 08:00:00+01:00,50.0,17,2023-10-01,301.55
2023-10-01 08:30:00+01:00,77.8,18,2023-10-01,341.8
2023-10-01 09:00:00+01:00,56.0,19,2023-10-01,356.7
2023-10-01 09:30:00+01:00,80.0,20,2023-10-01,389.95
2023-10-01 10:00:00+01:00,80.0,21,2023-10-01,297.3
2023-10-01 10:30:00+01:00,86.6,22,2023-10-01,341.05
2023-10-01 11:00:00+01:00,84.8,23,2023-10-01,244.0
2023-10-01 11:30:00+01:00,88.0,24,2023-10-01,293.65
2023-10-01 12:00:00+01:00,95.0,25,2023-10-01,278.3
2023-10-01 12:30:00+01:00,96.5,26,2023-10-01,266.0
2023-10-01 13:00:00+01:00,90.0,27,2023-10-01,239.85
2023-10-01 13:30:00+01:00,81.6,28,2023-10-01,253.0
2023-10-01 14:00:00+01:00,88.0,29,2023-10-01,234.85
2023-10-01 14:30:00+01:00,77.6,30,2023-10-01,315.0
2023-10-01 15:00:00+01:00,75.0,31,2023-10-01,324.35
2023-10-01 15:30:00+01:00,76.0,32,2023-10-01,398.3
2023-10-01 16:00:00+01:00,92.9,33,2023-10-01,485.15
2023-10-01 16:30:00+01:00,90.9,34,2023-10-01,662.0
2023-10-01 17:00:00+01:00,101.3,35,2023-10-01,521.3
2023-10-01 17:30:00+01:00,102.2,36,2023-10-01,704.2
2023-10-01 18:00:00+01:00,106.3,37,2023-10-01,458.55
2023-10-01 18:30:00+01:00,116.2,38,2023-10-01,536.0
2023-10-01 19:00:00+01:00,120.0,39,2023-10-01,604.2
2023-10-01 19:30:00+01:00,105.8,40,2023-10-01,363.25
2023-10-01 20:00:00+01:00,120.0,41,2023-10-01,499.25
2023-10-01 20:30:00+01:00,94.45,42,2023-10-01,306.5
2023-10-01 21:00:00+01:00,100.8,43,2023-10-01,429.95
2023-10-01 21:30:00+01:00,84.6,44,2023-10-01,214.45
2023-10-01 22:00:00+01:00,90.9,45,2023-10-01,528.7
2023-10-01 22:30:00+01:00,82.6,46,2023-10-01,348.5
2023-10-01 23:00:00+01:00,84.0,47,2023-10-02,442.1
2023-10-01 23:30:00+01:00,79.7,48,2023-10-02,423.6
2023-10-02 00:00:00+01:00,79.6,1,2023-10-02,444.15
2023-10-02 00:30:00+01:00,79.2,2,2023-10-02,472.4
2023-10-02 01:00:00+01:00,78.0,3,2023-10-02,373.55
2023-10-02 01:30:00+01:00,83.2,4,2023-10-02,627.2
2023-10-02 02:00:00+01:00,79.2,5,2023-10-02,458.3
2023-10-02 02:30:00+01:00,79.2,6,2023-10-02,442.95
2023-10-02 03:00:00+01:00,79.2,7,2023-10-02,427.3
2023-10-02 03:30:00+01:00,76.0,8,2023-10-02,408.4
2023-10-02 04:00:00+01:00,90.0,9,2023-10-02,453.05
2023-10-02 04:30:00+01:00,83.2,10,2023-10-02,444.8
2023-10-02 05:00:00+01:00,86.1,11,2023-10-02,421.8
2023-10-02 05:30:00+01:00,93.6,12,2023-10-02,478.35
2023-10-02 06:00:00+01:00,88.3,13,2023-10-02,491.5
2023-10-02 06:30:00+01:00,109.7,14,2023-10-02,836.35
2023-10-02 07:00:00+01:00,89.6,15,2023-10-02,456.6
2023-10-02 07:30:00+01:00,120.9,16,2023-10-02,496.1
2023-10-02 08:00:00+01:00,100.0,17,2023-10-02,390.1
2023-10-02 08:30:00+01:00,105.6,18,2023-10-02,396.45
2023-10-02 09:00:00+01:00,90.1,19,2023-10-02,337.1
2023-10-02 09:30:00+01:00,90.25,20,2023-10-02,301.8
2023-10-02 10:00:00+01:00,89.3,21,2023-10-02,289.55
2023-10-02 10:30:00+01:00,83.2,22,2023-10-02,308.5
2023-10-02 11:00:00+01:00,83.2,23,2023-10-02,457.95
2023-10-02 11:30:00+01:00,79.9,24,2023-10-02,496.3
2023-10-02 12:00:00+01:00,84.0,25,2023-10-02,272.25
2023-10-02 12:30:00+01:00,83.2,26,2023-10-02,360.8
2023-10-02 13:00:00+01:00,83.2,27,2023-10-02,398.5
2023-10-02 13:30:00+01:00,81.5,28,2023-10-02,447.5
2023-10-02 14:00:00+01:00,85.14,29,2023-10-02,312.85
2023-10-02 14:30:00+01:00,82.9,30,2023-10-02,296.4
2023-10-02 15:00:00+01:00,91.2,31,2023-10-02,359.0
2023-10-02 15:30:00+01:00,92.7,32,2023-10-02,411.4
2023-10-02 16:00:00+01:00,98.8,33,2023-10-02,494.35
2023-10-02 16:30:00+01:00,112.0,34,2023-10-02,585.55
2023-10-02 17:00:00+01:00,123.8,35,2023-10-02,461.1
2023-10-02 17:30:00+01:00,129.5,36,2023-10-02,496.75
2023-10-02 18:00:00+01:00,154.0,37,2023-10-02,434.25
2023-10-02 18:30:00+01:00,154.5,38,2023-10-02,473.75
2023-10-02 19:00:00+01:00,140.7,39,2023-10-02,560.2
2023-10-02 19:30:00+01:00,123.9,40,2023-10-02,437.55
2023-10-02 20:00:00+01:00,113.0,41,2023-10-02,536.2
2023-10-02 20:30:00+01:00,94.4,42,2023-10-02,328.95
2023-10-02 21:00:00+01:00,95.1,43,2023-10-02,446.45
2023-10-02 21:30:00+01:00,88.0,44,2023-10-02,253.75
2023-10-02 22:00:00+01:00,93.6,45,2023-10-02,396.55
2023-10-02 22:30:00+01:00,79.8,46,2023-10-02,370.55
2023-10-02 23:00:00+01:00,87.0,47,2023-10-03,722.05
2023-10-02 23:30:00+01:00,91.7,48,2023-10-03,655.35
2023-10-03 00:00:00+01:00,79.8,1,2023-10-03,623.55
2023-10-03 00:30:00+01:00,79.7,2,2023-10-03,550.15
2023-10-03 01:00:00+01:00,68.0,3,2023-10-03,524.75
2023-10-03 01:30:00+01:00,65.1,4,2023-10-03,625.9
2023-10-03 02:00:00+01:00,45.0,5,2023-10-03,547.9
2023-10-03 02:30:00+01:00,25.0,6,2023-10-03,575.75
2023-10-03 03:00:00+01:00,14.2,7,2023-10-03,576.0
2023-10-03 03:30:00+01:00,3.0,8,2023-10-03,634.65
2023-10-03 04:00:00+01:00,7.05,9,2023-10-03,682.3
2023-10-03 04:30:00+01:00,-5.0,10,2023-10-03,705.25
2023-10-03 05:00:00+01:00,8.5,11,2023-10-03,731.05
2023-10-03 05:30:00+01:00,20.75,12,2023-10-03,580.25
2023-10-03 06:00:00+01:00,50.0,13,2023-10-03,739.5
2023-10-03 06:30:00+01:00,87.6,14,2023-10-03,673.35
2023-10-03 07:00:00+01:00,102.0,15,2023-10-03,678.4
2023-10-03 07:30:00+01:00,118.0,16,2023-10-03,761.15
2023-10-03 08:00:00+01:00,120.0,17,2023-10-03,662.8
2023-10-03 08:30:00+01:00,118.0,18,2023-10-03,747.45
2023-10-03 09:00:00+01:00,112.0,19,2023-10-03,610.8
2023-10-03 09:30:00+01:00,98.0,20,2023-10-03,646.4
2023-10-03 10:00:00+01:00,79.0,21,2023-10-03,703.65
2023-10-03 10:30:00+01:00,66.0,22,2023-10-03,688.05
2023-10-03 11:00:00+01:00,59.9,23,2023-10-03,704.05
2023-10-03 11:30:00+01:00,32.0,24,2023-10-03,685.8
2023-10-03 12:00:00+01:00,22.4,25,2023-10-03,600.5
2023-10-03 12:30:00+01:00,10.0,26,2023-10-03,606.0
2023-10-03 13:00:00+01:00,17.8,27,2023-10-03,626.35
2023-10-03 13:30:00+01:00,10.3,28,2023-10-03,666.9
2023-10-03 14:00:00+01:00,8.8,29,2023-10-03,734.6
2023-10-03 14:30:00+01:00,14.1,30,2023-10-03,640.15
2023-10-03 15:00:00+01:00,7.8,31,2023-10-03,795.15
2023-10-03 15:30:00+01:00,35.0,32,2023-10-03,752.2
2023-10-03 16:00:00+01:00,33.0,33,2023-10-03,680.7
2023-10-03 16:30:00+01:00,65.1,34,2023-10-03,745.55
2023-10-03 17:00:00+01:00,78.7,35,2023-10-03,689.0
2023-10-03 17:30:00+01:00,91.97,36,2023-10-03,724.65
2023-10-03 18:00:00+01:00,103.7,37,2023-10-03,728.25
2023-10-03 18:30:00+01:00,121.6,38,2023-10-03,849.4
2023-10-03 19:00:00+01:00,114.0,39,2023-10-03,642.9
2023-10-03 19:30:00+01:00,105.7,40,2023-10-03,641.45
2023-10-03 20:00:00+01:00,101.0,41,2023-10-03,681.9
2023-10-03 20:30:00+01:00,85.5,42,2023-10-03,541.5
2023-10-03 21:00:00+01:00,80.0,43,2023-10-03,727.8
2023-10-03 21:30:00+01:00,71.1,44,2023-10-03,654.15
2023-10-03 22:00:00+01:00,77.0,45,2023-10-03,973.95
2023-10-03 22:30:00+01:00,60.0,46,2023-10-03,907.05
2023-10-03 23:00:00+01:00,62.1,47,2023-10-04,535.75
2023-10-03 23:30:00+01:00,40.0,48,2023-10-04,427.15
2023-10-04 00:00:00+01:00,25.1,1,2023-10-04,300.05
2023-10-04 00:30:00+01:00,25.1,2,2023-10-04,362.1
2023-10-04 01:00:00+01:00,25.2,3,2023-10-04,305.15
2023-10-04 01:30:00+01:00,27.8,4,2023-10-04,295.0
2023-10-04 02:00:00+01:00,25.1,5,2023-10-04,370.0
2023-10-04 02:30:00+01:00,22.8,6,2023-10-04,380.95
2023-10-04 03:00:00+01:00,25.1,7,2023-10-04,418.9
2023-10-04 03:30:00+01:00,19.3,8,2023-10-04,363.3
2023-10-04 04:00:00+01:00,40.3,9,2023-10-04,288.8
2023-10-04 04:30:00+01:00,26.9,10,2023-10-04,248.15
2023-10-04 05:00:00+01:00,62.1,11,2023-10-04,475.95
2023-10-04 05:30:00+01:00,62.1,12,2023-10-04,425.35
2023-10-04 06:00:00+01:00,64.0,13,2023-10-04,549.6
2023-10-04 06:30:00+01:00,103.1,14,2023-10-04,715.65
2023-10-04 07:00:00+01:00,70.0,15,2023-10-04,618.1
2023-10-04 07:30:00+01:00,102.0,16,2023-10-04,574.2
2023-10-04 08:00:00+01:00,90.8,17,2023-10-04,497.15
2023-10-04 08:30:00+01:00,93.0,18,2023-10-04,370.4
2023-10-04 09:00:00+01:00,75.9,19,2023-10-04,461.95
2023-10-04 09:30:00+01:00,62.1,20,2023-10-04,551.35
2023-10-04 10:00:00+01:00,61.4,21,2023-10-04,550.0
2023-10-04 10:30:00+01:00,61.8,22,2023-10-04,515.3
2023-10-04 11:00:00+01:00,58.4,23,2023-10-04,439.65
2023-10-04 11:30:00+01:00,41.0,24,2023-10-04,493.8
2023-10-04 12:00:00+01:00,51.0,25,2023-10-04,372.45
2023-10-04 12:30:00+01:00,42.0,26,2023-10-04,428.9
2023-10-04 13:00:00+01:00,49.5,27,2023-10-04,340.95
2023-10-04 13:30:00+01:00,31.4,28,2023-10-04,370.9
2023-10-04 14:00:00+01:00,53.0,29,2023-10-04,346.95
2023-10-04 14:30:00+01:00,36.9,30,2023-10-04,324.15
2023-10-04 15:00:00+01:00,60.1,31,2023-10-04,722.5
2023-10-04 15:30:00+01:00,50.0,32,2023-10-04,702.35
2023-10-04 16:00:00+01:00,75.0,33,2023-10-04,538.25
2023-10-04 16:30:00+01:00,74.4,34,2023-10-04,530.1
2023-10-04 17:00:00+01:00,72.35,35,2023-10-04,436.8
2023-10-04 17:30:00+01:00,89.3,36,2023-10-04,529.5
2023-10-04 18:00:00+01:00,90.0,37,2023-10-04,498.95
2023-10-04 18:30:00+01:00,106.8,38,2023-10-04,528.1
2023-10-04 19:00:00+01:00,96.0,39,2023-10-04,688.5
2023-10-04 19:30:00+01:00,90.0,40,2023-10-04,547.25
2023-10-04 20:00:00+01:00,84.6,41,2023-10-04,545.25
2023-10-04 20:30:00+01:00,69.4,42,2023-10-04,469.9
2023-10-04 21:00:00+01:00,71.7,43,2023-10-04,616.6
2023-10-04 21:30:00+01:00,60.0,44,2023-10-04,721.4
2023-10-04 22:00:00+01:00,67.8,45,2023-10-04,700.75
2023-10-04 22:30:00+01:00,70.0,46,2023-10-04,566.3
2023-10-04 23:00:00+01:00,70.35,47,2023-10-05,495.5
2023-10-04 23:30:00+01:00,73.5,48,2023-10-05,489.3
2023-10-05 00:00:00+01:00,64.4,1,2023-10-05,321.25
2023-10-05 00:30:00+01:00,64.4,2,2023-10-05,342.0
2023-10-05 01:00:00+01:00,55.0,3,2023-10-05,444.45
2023-10-05 01:30:00+01:00,66.0,4,2023-10-05,451.0
2023-10-05 02:00:00+01:00,51.3,5,2023-10-05,446.65
2023-10-05 02:30:00+01:00,51.3,6,2023-10-05,459.8
2023-10-05 03:00:00+01:00,54.9,7,2023-10-05,359.85
2023-10-05 03:30:00+01:00,54.9,8,2023-10-05,389.4
2023-10-05 04:00:00+01:00,69.6,9,2023-10-05,403.35
2023-10-05 04:30:00+01:00,66.1,10,2023-10-05,354.1
2023-10-05 05:00:00+01:00,80.7,11,2023-10-05,734.85
2023-10-05 05:30:00+01:00,72.9,12,2023-10-05,775.65
2023-10-05 06:00:00+01:00,80.0,13,2023-10-05,796.7
2023-10-05 06:30:00+01:00,96.0,14,2023-10-05,819.7
2023-10-05 07:00:00+01:00,91.5,15,2023-10-05,584.65
2023-10-05 07:30:00+01:00,118.4,16,2023-10-05,812.75
2023-10-05 08:00:00+01:00,95.0,17,2023-10-05,473.05
2023-10-05 08:30:00+01:00,100.6,18,2023-10-05,431.95
2023-10-05 09:00:00+01:00,91.2,19,2023-10-05,401.25
2023-10-05 09:30:00+01:00,91.1,20,2023-10-05,376.9
2023-10-05 10:00:00+01:00,81.7,21,2023-10-05,368.6
2023-10-05 10:30:00+01:00,76.2,22,2023-10-05,333.85
2023-10-05 11:00:00+01:00,82.0,23,2023-10-05,298.6
2023-10-05 11:30:00+01:00,76.0,24,2023-10-05,308.5
2023-10-05 12:00:00+01:00,69.6,25,2023-10-05,325.15
2023-10-05 12:30:00+01:00,66.0,26,2023-10-05,391.3
2023-10-05 13:00:00+01:00,88.0,27,2023-10-05,528.25
2023-10-05 13:30:00+01:00,69.6,28,2023-10-05,483.1
2023-10-05 14:00:00+01:00,69.6,29,2023-10-05,403.3
2023-10-05 14:30:00+01:00,62.6,30,2023-10-05,333.0
2023-10-05 15:00:00+01:00,66.1,31,2023-10-05,375.4
2023-10-05 15:30:00+01:00,65.9,32,2023-10-05,432.15
2023-10-05 16:00:00+01:00,75.0,33,2023-10-05,439.0
2023-10-05 16:30:00+01:00,82.4,34,2023-10-05,614.0
2023-10-05 17:00:00+01:00,99.0,35,2023-10-05,431.25
2023-10-05 17:30:00+01:00,100.0,36,2023-10-05,537.5
2023-10-05 18:00:00+01:00,94.4,37,2023-10-05,459.05
2023-10-05 18:30:00+01:00,94.0,38,2023-10-05,549.0
2023-10-05 19:00:00+01:00,97.0,39,2023-10-05,684.55
2023-10-05 19:30:00+01:00,94.0,40,2023-10-05,482.2
2023-10-05 20:00:00+01:00,83.3,41,2023-10-05,658.25
2023-10-05 20:30:00+01:00,78.4,42,2023-10-05,464.65
2023-10-05 21:00:00+01:00,75.4,43,2023-10-05,664.65
2023-10-05 21:30:00+01:00,70.2,44,2023-10-05,511.1
2023-10-05 22:00:00+01:00,57.3,45,2023-10-05,538.1
2023-10-05 22:30:00+01:00,55.0,46,2023-10-05,543.55
2023-10-05 23:00:00+01:00,63.6,47,2023-10-06,503.7
2023-10-05 23:30:00+01:00,42.75,48,2023-10-06,390.95
2023-10-06 00:00:00+01:00,45.5,1,2023-10-06,383.65
2023-10-06 00:30:00+01:00,37.2,2,2023-10-06,442.75
2023-10-06 01:00:00+01:00,26.9,3,2023-10-06,396.5
2023-10-06 01:30:00+01:00,25.2,4,2023-10-06,456.75
2023-10-06 02:00:00+01:00,23.4,5,2023-10-06,384.15
2023-10-06 02:30:00+01:00,15.4,6,2023-10-06,415.55
2023-10-06 03:00:00+01:00,0.0,7,2023-10-06,408.0
2023-10-06 03:30:00+01:00,0.3,8,2023-10-06,429.0
2023-10-06 04:00:00+01:00,0.5,9,2023-10-06,439.65
2023-10-06 04:30:00+01:00,0.0,10,2023-10-06,399.9
2023-10-06 05:00:00+01:00,23.4,11,2023-10-06,430.55
2023-10-06 05:30:00+01:00,45.0,12,2023-10-06,421.15
2023-10-06 06:00:00+01:00,76.2,13,2023-10-06,676.05
2023-10-06 06:30:00+01:00,96.4,14,2023-10-06,734.9
2023-10-06 07:00:00+01:00,89.6,15,2023-10-06,621.45
2023-10-06 07:30:00+01:00,107.2,16,2023-10-06,750.15
2023-10-06 08:00:00+01:00,91.0,17,2023-10-06,526.6
2023-10-06 08:30:00+01:00,91.0,18,2023-10-06,502.2
2023-10-06 09:00:00+01:00,83.2,19,2023-10-06,462.0
2023-10-06 09:30:00+01:00,72.8,20,2023-10-06,472.8
2023-10-06 10:00:00+01:00,63.6,21,2023-10-06,484.2
2023-10-06 10:30:00+01:00,57.6,22,2023-10-06,465.15
2023-10-06 11:00:00+01:00,36.0,23,2023-10-06,492.55
2023-10-06 11:30:00+01:00,28.0,24,2023-10-06,521.25
2023-10-06 12:00:00+01:00,23.6,25,2023-10-06,544.05
2023-10-06 12:30:00+01:00,12.6,26,2023-10-06,596.65
2023-10-06 13:00:00+01:00,28.0,27,2023-10-06,518.65
2023-10-06 13:30:00+01:00,11.1,28,2023-10-06,609.95
2023-10-06 14:00:00+01:00,23.6,29,2023-10-06,633.85
2023-10-06 14:30:00+01:00,19.8,30,2023-10-06,650.9
2023-10-06 15:00:00+01:00,37.0,31,2023-10-06,631.15
2023-10-06 15:30:00+01:00,55.0,32,2023-10-06,549.05
2023-10-06 16:00:00+01:00,63.6,33,2023-10-06,803.35
2023-10-06 16:30:00+01:00,71.8,34,2023-10-06,670.1
2023-10-06 17:00:00+01:00,73.6,35,2023-10-06,632.35
2023-10-06 17:30:00+01:00,86.4,36,2023-10-06,742.3
2023-10-06 18:00:00+01:00,83.5,37,2023-10-06,642.6
2023-10-06 18:30:00+01:00,99.1,38,2023-10-06,723.4
2023-10-06 19:00:00+01:00,94.8,39,2023-10-06,750.05
2023-10-06 19:30:00+01:00,80.7,40,2023-10-06,647.2
2023-10-06 20:00:00+01:00,81.6,41,2023-10-06,679.15
2023-10-06 20:30:00+01:00,63.6,42,2023-10-06,582.35
2023-10-06 21:00:00+01:00,71.6,43,2023-10-06,745.6
2023-10-06 21:30:00+01:00,69.4,44,2023-10-06,549.8
2023-10-06 22:00:00+01:00,70.7,45,2023-10-06,664.6
2023-10-06 22:30:00+01:00,63.6,46,2023-10-06,465.9
2023-10-06 23:00:00+01:00,63.3,47,2023-10-07,688.0
2023-10-06 23:30:00+01:00,55.0,48,2023-10-07,505.7
2023-10-07 00:00:00+01:00,41.2,1,2023-10-07,389.4
2023-10-07 00:30:00+01:00,24.3,2,2023-10-07,420.0
2023-10-07 01:00:00+01:00,12.0,3,2023-10-07,386.85
2023-10-07 01:30:00+01:00,6.8,4,2023-10-07,403.55
2023-10-07 02:00:00+01:00,19.9,5,2023-10-07,354.2
2023-10-07 02:30:00+01:00,18.0,6,2023-10-07,426.4
2023-10-07 03:00:00+01:00,10.0,7,2023-10-07,608.95
2023-10-07 03:30:00+01:00,3.8,8,2023-10-07,604.9
2023-10-07 04:00:00+01:00,17.0,9,2023-10-07,600.0
2023-10-07 04:30:00+01:00,0.0,10,2023-10-07,527.15
2023-10-07 05:00:00+01:00,45.0,11,2023-10-07,350.25
2023-10-07 05:30:00+01:00,46.5,12,2023-10-07,288.0
2023-10-07 06:00:00+01:00,52.8,13,2023-10-07,371.85
2023-10-07 06:30:00+01:00,73.0,14,2023-10-07,522.85
2023-10-07 07:00:00+01:00,63.0,15,2023-10-07,454.05
2023-10-07 07:30:00+01:00,77.1,16,2023-10-07,473.1
2023-10-07 08:00:00+01:00,62.8,17,2023-10-07,535.95
2023-10-07 08:30:00+01:00,69.2,18,2023-10-07,411.2
2023-10-07 09:00:00+01:00,63.3,19,2023-10-07,461.0
2023-10-07 09:30:00+01:00,63.3,20,2023-10-07,452.3
2023-10-07 10:00:00+01:00,55.0,21,2023-10-07,425.6
2023-10-07 10:30:00+01:00,45.0,22,2023-10-07,397.95
2023-10-07 11:00:00+01:00,45.0,23,2023-10-07,385.6
2023-10-07 11:30:00+01:00,45.0,24,2023-10-07,385.9
2023-10-07 12:00:00+01:00,51.0,25,2023-10-07,423.5
2023-10-07 12:30:00+01:00,48.7,26,2023-10-07,468.25
2023-10-07 13:00:00+01:00,45.0,27,2023-10-07,463.7
2023-10-07 13:30:00+01:00,40.0,28,2023-10-07,460.65
2023-10-07 14:00:00+01:00,54.5,29,2023-10-07,518.65
2023-10-07 14:30:00+01:00,38.4,30,2023-10-07,482.85
2023-10-07 15:00:00+01:00,57.2,31,2023-10-07,536.45
2023-10-07 15:30:00+01:00,60.8,32,2023-10-07,641.8
2023-10-07 16:00:00+01:00,80.0,33,2023-10-07,587.4
2023-10-07 16:30:00+01:00,73.0,34,2023-10-07,815.9
2023-10-07 17:00:00+01:00,81.6,35,2023-10-07,615.55
2023-10-07 17:30:00+01:00,102.4,36,2023-10-07,777.6
2023-10-07 18:00:00+01:00,98.6,37,2023-10-07,704.5
2023-10-07 18:30:00+01:00,102.4,38,2023-10-07,698.8
2023-10-07 19:00:00+01:00,92.8,39,2023-10-07,614.95
2023-10-07 19:30:00+01:00,80.0,40,2023-10-07,577.15
2023-10-07 20:00:00+01:00,80.0,41,2023-10-07,651.0
2023-10-07 20:30:00+01:00,68.3,42,2023-10-07,575.65
2023-10-07 21:00:00+01:00,72.8,43,2023-10-07,588.35
2023-10-07 21:30:00+01:00,67.2,44,2023-10-07,570.9
2023-10-07 22:00:00+01:00,70.4,45,2023-10-07,688.05
2023-10-07 22:30:00+01:00,65.0,46,2023-10-07,594.95
2023-10-07 23:00:00+01:00,86.4,47,2023-10-08,538.1
2023-10-07 23:30:00+01:00,75.3,48,2023-10-08,397.75
2023-10-08 00:00:00+01:00,81.4,1,2023-10-08,271.3
2023-10-08 00:30:00+01:00,80.0,2,2023-10-08,279.1
2023-10-08 01:00:00+01:00,75.9,3,2023-10-08,332.55
2023-10-08 01:30:00+01:00,81.0,4,2023-10-08,287.55
2023-10-08 02:00:00+01:00,85.3,5,2023-10-08,308.4
2023-10-08 02:30:00+01:00,77.8,6,2023-10-08,334.65
2023-10-08 03:00:00+01:00,84.8,7,2023-10-08,384.8
2023-10-08 03:30:00+01:00,78.0,8,2023-10-08,362.15
2023-10-08 04:00:00+01:00,79.1,9,2023-10-08,363.1
2023-10-08 04:30:00+01:00,75.0,10,2023-10-08,383.85
2023-10-08 05:00:00+01:00,83.8,11,2023-10-08,289.45
2023-10-08 05:30:00+01:00,80.4,12,2023-10-08,221.45
2023-10-08 06:00:00+01:00,81.3,13,2023-10-08,311.95
2023-10-08 06:30:00+01:00,85.0,14,2023-10-08,335.05
2023-10-08 07:00:00+01:00,81.0,15,2023-10-08,394.25
2023-10-08 07:30:00+01:00,90.1,16,2023-10-08,274.75
2023-10-08 08:00:00+01:00,81.4,17,2023-10-08,334.15
2023-10-08 08:30:00+01:00,91.2,18,2023-10-08,342.35
2023-10-08 09:00:00+01:00,73.6,19,2023-10-08,277.85
2023-10-08 09:30:00+01:00,79.4,20,2023-10-08,320.5
2023-10-08 10:00:00+01:00,74.8,21,2023-10-08,224.1
2023-10-08 10:30:00+01:00,70.0,22,2023-10-08,258.6
2023-10-08 11:00:00+01:00,70.0,23,2023-10-08,266.65
2023-10-08 11:30:00+01:00,69.0,24,2023-10-08,246.85
2023-10-08 12:00:00+01:00,68.8,25,2023-10-08,294.6
2023-10-08 12:30:00+01:00,67.2,26,2023-10-08,261.4
2023-10-08 13:00:00+01:00,75.4,27,2023-10-08,317.2
2023-10-08 13:30:00+01:00,60.0,28,2023-10-08,324.1
2023-10-08 14:00:00+01:00,71.5,29,2023-10-08,240.05
2023-10-08 14:30:00+01:00,63.5,30,2023-10-08,313.35
2023-10-08 15:00:00+01:00,78.0,31,2023-10-08,403.05
2023-10-08 15:30:00+01:00,79.0,32,2023-10-08,454.05
2023-10-08 16:00:00+01:00,86.9,33,2023-10-08,446.8
2023-10-08 16:30:00+01:00,100.0,34,2023-10-08,623.9
2023-10-08 17:00:00+01:00,105.0,35,2023-10-08,384.1
2023-10-08 17:30:00+01:00,113.6,36,2023-10-08,515.7
2023-10-08 18:00:00+01:00,120.0,37,2023-10-08,370.55
2023-10-08 18:30:00+01:00,133.7,38,2023-10-08,448.6
2023-10-08 19:00:00+01:00,121.6,39,2023-10-08,612.2
2023-10-08 19:30:00+01:00,110.0,40,2023-10-08,391.55
2023-10-08 20:00:00+01:00,110.4,41,2023-10-08,510.45
2023-10-08 20:30:00+01:00,88.0,42,2023-10-08,362.6
2023-10-08 21:00:00+01:00,91.3,43,2023-10-08,568.45
2023-10-08 21:30:00+01:00,90.9,44,2023-10-08,403.5
2023-10-08 22:00:00+01:00,93.1,45,2023-10-08,509.2
2023-10-08 22:30:00+01:00,81.2,46,2023-10-08,548.7
2023-10-08 23:00:00+01:00,81.1,47,2023-10-09,717.1
2023-10-08 23:30:00+01:00,78.0,48,2023-10-09,574.9
2023-10-09 00:00:00+01:00,82.1,1,2023-10-09,466.6
2023-10-09 00:30:00+01:00,75.2,2,2023-10-09,489.0
2023-10-09 01:00:00+01:00,73.7,3,2023-10-09,443.25
